,Units,scenario,region,input,Year,value
40,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2045,0.32924639423739993
41,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2050,0.4920481046999999
42,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2055,0.66800457238
43,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2060,0.8725804109
44,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2065,1.1132422546
45,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2070,1.3878779951000002
46,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2075,1.6983190440999998
47,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2080,2.031163849700001
48,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2085,2.3671513031
49,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2090,2.696362827199999
50,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2095,3.0122773782999994
51,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Electricity,2100,3.305088272199999
52,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2005,0.7827326299999999
53,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2010,0.93777727
54,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2015,1.3124999699999997
55,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2020,1.638510814
56,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2025,1.9677440299999998
57,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2030,2.2696647740000007
58,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2035,2.535084434
59,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2040,2.8950951039999997
60,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2045,3.390260470000001
61,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2050,4.009891440000001
62,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2055,4.8482204300000005
63,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2060,5.882912179999998
64,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2065,7.04271476
65,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2070,8.301326710000001
66,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2075,9.64006753
67,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2080,11.03870315
68,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2085,12.513944829999998
69,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2090,14.0475125
70,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2095,15.6184301
71,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Africa_Western,Refined Liquids,2100,17.163775530000002
72,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2025,0.0071500503
73,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2030,0.0432595400718
74,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2035,0.0822673454367
75,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2040,0.12037948991762999
76,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2045,0.1475391785558
77,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2050,0.169455245913
78,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2055,0.18007752313900005
79,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2060,0.18904757479999998
80,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2065,0.19564109744999997
81,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2070,0.20025037221
82,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2075,0.20427730104
83,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2080,0.20651796647
84,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2085,0.20753075141
85,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2090,0.20786181658
86,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2095,0.20675226080000003
87,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2100,0.20436038658
88,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2025,0.000888229
89,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2030,0.003356
90,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2035,0.006898665160299999
91,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2040,0.009325834790000001
92,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2045,0.012202368500000001
93,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2050,0.018044238
94,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2055,0.024642021
95,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2060,0.032489392
96,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2065,0.039877670000000004
97,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2070,0.04592149
98,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2075,0.05059152
99,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2080,0.05310132
100,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2085,0.05451057000000001
101,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2090,0.055265560000000005
102,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2095,0.05528326
103,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,H2,2100,0.05557355
104,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2005,0.069687
105,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2010,0.07194716
106,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2015,0.06324161
107,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2020,0.06064864999999999
108,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2025,0.051072675000000005
109,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2030,0.038347787
110,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2035,0.028359249000000003
111,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2040,0.020377657000000004
112,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2045,0.018276595999999996
113,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2050,0.017190941999999997
114,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2055,0.016612189
115,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2060,0.016158323000000002
116,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2065,0.015744157999999998
117,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2070,0.015401282999999998
118,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2075,0.015098049
119,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2080,0.014742504
120,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2085,0.014300378000000002
121,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2090,0.013799191000000002
122,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2095,0.013246092
123,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Gas,2100,0.012703592000000003
124,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2005,0.00378939
125,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2010,0.00550848
126,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2015,0.00688988
127,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2020,0.008639286500000001
128,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2025,0.07176871845800001
129,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2030,0.19742880211300998
130,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2035,0.31798033585881996
131,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2040,0.42949133509356313
132,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2045,0.5089822436685
133,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2050,0.5934040513920001
134,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2055,0.6308649008599999
135,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2060,0.6674625951999998
136,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2065,0.6998592609999998
137,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2070,0.7301790179999998
138,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2075,0.757997818
139,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2080,0.778751851
140,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2085,0.7948689769999998
141,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2090,0.80850197
142,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2095,0.8209166250000002
143,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Electricity,2100,0.8292053110000001
144,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2005,2.3647294000000003
145,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2010,3.1650191000000003
146,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2015,3.7710726900000004
147,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2020,4.0950089
148,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2025,4.155910483000001
149,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2030,4.078040127999999
150,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2035,3.973464678900001
151,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2040,3.9219761929999994
152,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2045,3.996151930999999
153,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2050,4.059398844999999
154,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2055,4.2249203512
155,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2060,4.390203520700003
156,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2065,4.550533743799998
157,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2070,4.7097060502
158,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2075,4.877812175400001
159,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2080,5.0545980429999995
160,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2085,5.233518802
161,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2090,5.413323214000003
162,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2095,5.597117150999998
163,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",Brazil,Refined Liquids,2100,5.7637838929999985
164,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2025,0.007748018800000001
165,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2030,0.06335264831000001
166,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2035,0.15867641775
167,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2040,0.25150225977
168,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2045,0.32413890224999997
169,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2050,0.36117311299999993
170,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2055,0.37427351529999986
171,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2060,0.3764420596000001
172,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2065,0.37430705799999997
173,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2070,0.368122298
174,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2075,0.361651191
175,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2080,0.3538637599999999
176,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2085,0.34427244799999995
177,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2090,0.334317407
178,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2095,0.32458589
179,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2100,0.316536569
180,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2025,0.0180849
181,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2030,0.0841574
182,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2035,0.201457492466
183,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2040,0.2860560178
184,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2045,0.3539385455
185,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2050,0.44768375
186,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2055,0.5378222699999999
187,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2060,0.6427508200000001
188,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2065,0.7403471399999999
189,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2070,0.81926925
190,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2075,0.87608484
191,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2080,0.894236
192,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2085,0.8963756
193,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2090,0.8946997
194,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2095,0.89073898
195,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2,2100,0.90380499
196,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Coal,2015,0.00012559
197,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2005,0.06152733925
198,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2010,0.2826062966
199,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2015,0.6820730917
200,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2020,0.7128684216
201,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2025,0.6356505334
202,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2030,0.4407415221
203,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2035,0.33368596048000004
204,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2040,0.2640646704
205,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2045,0.2164813279
206,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2050,0.1849802456
207,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2055,0.16869477779999997
208,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2060,0.1585975307
209,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2065,0.15084003190000003
210,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2070,0.14188870220000002
211,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2075,0.1334002419
212,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2080,0.12503833139999998
213,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2085,0.11701570039999999
214,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2090,0.10957557309999999
215,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2095,0.10299293600000001
216,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Gas,2100,0.09784140969999999
217,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2005,0.116373999947
218,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2010,0.232228199892
219,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2015,0.33998419985
220,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2020,0.392213845
221,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2025,0.5112733388691
222,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2030,0.7348752101754
223,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2035,0.86202627224358
224,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2040,0.9953059469630599
225,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2045,1.170934021535
226,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2050,1.37408122762
227,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2055,1.5595170011999995
228,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2060,1.7395608049999998
229,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2065,1.8917924899999998
230,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2070,2.002481867
231,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2075,2.06866189
232,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2080,2.0662465499999993
233,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2085,2.0356582600000004
234,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2090,1.9945224200000002
235,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2095,1.9513892999999995
236,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Electricity,2100,1.91358351
237,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2005,6.559940299999999
238,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2010,9.594813000000002
239,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2015,12.926245999999999
240,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2020,15.4933296
241,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2025,17.42488977999999
242,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2030,18.942678592000004
243,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2035,19.660076392999997
244,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2040,20.24277928399999
245,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2045,20.701532523999994
246,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2050,20.81677506000001
247,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2055,20.760451129999993
248,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2060,20.597272760000003
