,Units,scenario,region,sector,subsector,technology,Year,value
605,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2090,0.00043434916
606,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2095,0.00045443338
607,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2100,0.00048000216999999996
608,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2025,0.000525205
609,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2030,0.0037910469999999996
610,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2035,0.008258995
611,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2040,0.013033327
612,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2045,0.017495356
613,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2050,0.021824050999999997
614,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2055,0.025260789
615,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2060,0.029049061
616,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2065,0.03273485
617,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2070,0.03567643
618,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2075,0.03836585000000001
619,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2080,0.04069183
620,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2085,0.04269199
621,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2090,0.044178800000000004
622,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2095,0.04499971
623,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2100,0.04501128
624,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2025,4.97502e-05
625,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2030,0.0003771063
626,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2035,0.0008766498
627,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2040,0.0014682985
628,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2045,0.0020598633
629,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2050,0.0027138544999999997
630,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2055,0.0033130831
631,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2060,0.0040145307
632,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2065,0.004801975
633,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2070,0.0056225730000000005
634,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2075,0.006472389
635,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2080,0.007325645
636,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2085,0.008148505
637,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2090,0.008891641
638,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2095,0.009545941999999998
639,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2100,0.01006402
640,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2025,9.71102e-06
641,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2030,0.00012172936
642,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2035,0.00039891444
643,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2040,0.00090962688
644,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2045,0.00158295002
645,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2050,0.0025356743099999995
646,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2055,0.0035173650099999997
647,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2060,0.0047380709
648,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2065,0.0062071816
649,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2070,0.007862262
650,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2075,0.009559406
651,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2080,0.011162317000000001
652,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2085,0.012602275999999999
653,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2090,0.013812546
654,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2095,0.014813508
655,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2100,0.015553991
656,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2025,3.17796e-05
657,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2030,0.00030736889999999996
658,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2035,0.0008599434
659,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2040,0.0017099241999999999
660,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2045,0.0027123197
661,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2050,0.0040061574999999995
662,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2055,0.0052886157
663,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2060,0.006862363
664,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2065,0.008690682
665,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2070,0.010676050999999999
666,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2075,0.012604794
667,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2080,0.01435746
668,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2085,0.015875276
669,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2090,0.017073272
670,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2095,0.017994630999999997
671,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2100,0.018577209
672,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2025,4.72809e-05
673,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2030,0.00015341052
674,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2035,0.00040898080000000003
675,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2040,0.0008398923000000001
676,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2045,0.00138542591
677,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2050,0.002001788
678,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2055,0.0026885245
679,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2060,0.003470794
680,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2065,0.004294451
681,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2070,0.005143165
682,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2075,0.005961253
683,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2080,0.006750203000000001
684,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2085,0.007534615999999999
685,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2090,0.008339261
686,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2095,0.00921305
687,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,forecourt production,electrolysis,2100,0.010118108
688,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2025,9.5442e-06
689,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2030,5.850491e-05
690,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2035,0.00019140871
691,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2040,0.00037562667
692,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2045,0.0005615786000000001
693,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2050,0.0007488032999999999
694,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2055,0.0009548799
695,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2060,0.0012236533
696,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2065,0.0015140009999999998
697,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2070,0.001797105
698,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2075,0.002083026
699,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2080,0.00236846
700,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2085,0.002667463
701,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2090,0.0029884969999999997
702,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2095,0.003351138
703,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,electrolysis,2100,0.003702531
704,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2025,0.000542145
705,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2030,0.002627656
706,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2035,0.007228829
707,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2040,0.013050755
708,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2045,0.0187863
709,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2050,0.023516950000000002
710,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2055,0.02706504
711,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2060,0.03073658
712,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2065,0.03497462
713,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2070,0.039840589999999995
714,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2075,0.04563576
715,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2080,0.05147079
716,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2085,0.057783299999999996
717,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2090,0.06470932
718,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2095,0.0720594
719,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 wholesale dispensing,forecourt production,natural gas steam reforming,2100,0.08030019999999999
