,Units,scenario,region,input,Year,value
503,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2065,0.4943574476
504,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2070,0.5779723871
505,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2075,0.6538255328
506,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2080,0.721547376
507,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2085,0.7843288234
508,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2090,0.8430885976999998
509,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2095,0.8980080165000002
510,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Electricity,2100,0.9460978991
511,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2005,0.635206934
512,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2010,0.7539507499999999
513,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2015,1.0855581900000002
514,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2020,1.2303607806999999
515,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2025,1.2915963065
516,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2030,1.3567989542999999
517,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2035,1.3678843961999998
518,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2040,1.3490550477199998
519,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2045,1.3552039562000007
520,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2050,1.4121505962
521,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2055,1.5203230578000004
522,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2060,1.6180154742999995
523,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2065,1.6806178598799995
524,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2070,1.6806605640500003
525,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2075,1.6865265862800003
526,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2080,1.689555615805
527,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2085,1.666604699544
528,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2090,1.6112596084950006
529,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2095,1.5296056255565003
530,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,Refined Liquids,2100,1.4328754501819199
