,Units,scenario,region,input,Year,value
346,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",India,Refined Liquids,2090,15.622210369999996
347,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",India,Refined Liquids,2095,16.54351324
348,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",India,Refined Liquids,2100,17.41772702
439,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2025,0.001347664584
440,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2030,0.008414515604000002
441,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2035,0.026264621000000002
442,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2040,0.04645804956669999
443,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2045,0.064575371406
444,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2050,0.08132766243
445,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2055,0.09700353182999999
446,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2060,0.11217899279999999
447,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2065,0.1280107057
448,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2070,0.1451262658
449,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2075,0.16404032789999998
450,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2080,0.1838511437
451,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2085,0.20470778639999998
452,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2090,0.2265031798
453,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2095,0.24871986840000004
454,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2100,0.2700926925999999
455,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2025,7.76351e-05
456,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2030,0.000327322
457,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2035,0.000742133978
458,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2040,0.001093853146
459,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2045,0.0015673120500000002
460,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2050,0.0027416682999999997
461,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2055,0.004421695
462,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2060,0.00695723
463,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2065,0.01039299
464,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2070,0.014723341
465,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2075,0.019698004
466,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2080,0.024668653999999998
467,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2085,0.029873453
468,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2090,0.035321438
469,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2095,0.040869059
470,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,H2,2100,0.047622969
471,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2005,0.039552279999999995
472,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2010,0.14414552
473,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2015,0.1025848
474,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2020,0.10784131
475,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2025,0.10619066
476,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2030,0.10567195000000001
477,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2035,0.103127028
478,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2040,0.10113456300000001
479,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2045,0.10499899400000001
480,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2050,0.11019928399999998
481,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2055,0.119675202
482,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2060,0.12983719
483,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2065,0.14076393999999998
484,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2070,0.15273848899999998
485,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2075,0.165521462
486,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2080,0.178196276
487,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2085,0.190662824
488,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2090,0.202639239
489,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2095,0.213369056
490,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Gas,2100,0.22459588500000002
491,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2005,8.77985e-05
492,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2010,4.2098800000000004e-05
493,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2015,4.26988e-05
494,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2020,7.508189e-05
495,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2025,0.00690848983632
496,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2030,0.03067394880823
497,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2035,0.06941437144115
498,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2040,0.11843721870238999
499,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2045,0.17030956766000002
500,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2050,0.226532516034
501,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2055,0.27768624935999997
502,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2060,0.32741384503
503,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2065,0.37969593547
504,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2070,0.43810857160000005
505,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2075,0.5030960534
506,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2080,0.5711087394000001
507,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2085,0.6403657905
508,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2090,0.709499254
509,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2095,0.7798196533999998
510,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Electricity,2100,0.8499633965
511,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2005,0.635206934
512,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2010,0.7539507499999999
513,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2015,1.0855581900000002
514,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2020,1.2836792509999997
515,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2025,1.4619114898000003
516,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2030,1.5898397110000002
517,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2035,1.6937514346999998
518,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2040,1.8270400264000002
519,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2045,2.01187056
520,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2050,2.236064259
521,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2055,2.5446576939999996
522,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2060,2.90067931
523,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2065,3.301893509000001
524,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2070,3.7544998130000002
525,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2075,4.239303493999999
526,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2080,4.759538617
527,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2085,5.307169619
528,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2090,5.873328059999999
529,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2095,6.44648406
530,EJ,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",South Asia,Refined Liquids,2100,7.001250789999999
