,Year,region,mode,technology,value
347,2040,Africa_Western,rail,Electric,0.00018183700000000001
348,2040,Africa_Western,rail,FCEV,0.00133096
351,2040,Africa_Western,road,BEV,0.104295530265847
352,2040,Africa_Western,road,FCEV,0.0505411569227
355,2040,Africa_Western,shipping,BEV,7.407371e-05
356,2040,Africa_Western,shipping,FCEV,9.850709999999999e-05
359,2040,Brazil,aviation,BEV,0.000901291446
362,2040,Brazil,rail,BEV,0.00505576
363,2040,Brazil,rail,Electric,0.036136402000000005
364,2040,Brazil,rail,FCEV,0.00734469
367,2040,Brazil,road,BEV,0.29901884506515
368,2040,Brazil,road,FCEV,0.09957856432399999
372,2040,Brazil,shipping,BEV,0.0001402315
373,2040,Brazil,shipping,FCEV,0.00017023500000000003
376,2040,China,aviation,BEV,0.015211879610000001
379,2040,China,rail,BEV,0.151007
380,2040,China,rail,Electric,0.19839362000000002
381,2040,China,rail,FCEV,0.181338
384,2040,China,road,BEV,0.43094824639716
385,2040,China,road,FCEV,0.231025087368
389,2040,China,shipping,BEV,0.005785052
390,2040,China,shipping,FCEV,0.002398992
393,2040,India,aviation,BEV,0.002219990847
396,2040,India,rail,BEV,0.0206927
397,2040,India,rail,Electric,0.08881378000000001
398,2040,India,rail,FCEV,0.02985
401,2040,India,road,BEV,0.4998707576973
402,2040,India,road,FCEV,0.19115002595099997
406,2040,India,shipping,BEV,9.62516e-05
407,2040,India,shipping,FCEV,0.0002215106
410,2040,South Asia,aviation,BEV,9.383348e-05
413,2040,South Asia,rail,BEV,0.0008351680000000001
414,2040,South Asia,rail,Electric,0.0006609216000000001
415,2040,South Asia,rail,FCEV,0.000702559
418,2040,South Asia,road,BEV,0.10720642673247001
419,2040,South Asia,road,FCEV,0.044749215232600004
423,2040,South Asia,shipping,BEV,0.000155631342
424,2040,South Asia,shipping,FCEV,6.823795e-05
427,2045,Africa_Western,aviation,BEV,0.00361192592
430,2045,Africa_Western,rail,BEV,0.00130775
431,2045,Africa_Western,rail,Electric,0.0002781142
432,2045,Africa_Western,rail,FCEV,0.00163778
435,2045,Africa_Western,road,BEV,0.17145179911799
436,2045,Africa_Western,road,FCEV,0.07771012498199999
439,2045,Africa_Western,shipping,BEV,0.0002977316
440,2045,Africa_Western,shipping,FCEV,0.000426041
443,2045,Brazil,aviation,BEV,0.0025854385
446,2045,Brazil,rail,BEV,0.00578617
447,2045,Brazil,rail,Electric,0.03933169
448,2045,Brazil,rail,FCEV,0.00840131
451,2045,Brazil,road,BEV,0.346544918288
452,2045,Brazil,road,FCEV,0.1164530333
456,2045,Brazil,shipping,BEV,0.0005223229000000001
457,2045,Brazil,shipping,FCEV,0.000604115
460,2045,China,aviation,BEV,0.044483154600000005
463,2045,China,rail,BEV,0.17371
464,2045,China,rail,Electric,0.19445639
465,2045,China,rail,FCEV,0.209435
468,2045,China,road,BEV,0.503446752736
469,2045,China,road,FCEV,0.26194216461000003
473,2045,China,shipping,BEV,0.021943475
474,2045,China,shipping,FCEV,0.01003455
477,2045,India,aviation,BEV,0.00856661524
480,2045,India,rail,BEV,0.0245934
481,2045,India,rail,Electric,0.08739389
482,2045,India,rail,FCEV,0.0353453
485,2045,India,road,BEV,0.8055782109099999
486,2045,India,road,FCEV,0.25084837921799996
490,2045,India,shipping,BEV,0.0004342211
491,2045,India,shipping,FCEV,0.000949266
494,2045,South Asia,aviation,BEV,0.00035834576
497,2045,South Asia,rail,BEV,0.0009936889999999999
498,2045,South Asia,rail,Electric,0.0010595142000000002
499,2045,South Asia,rail,FCEV,0.000804084
502,2045,South Asia,road,BEV,0.164832385344
503,2045,South Asia,road,FCEV,0.05825008602389999
507,2045,South Asia,shipping,BEV,0.00064125841
508,2045,South Asia,shipping,FCEV,0.0002865892
511,2050,Africa_Western,aviation,BEV,0.0126403387
514,2050,Africa_Western,rail,BEV,0.00153783
515,2050,Africa_Western,rail,Electric,0.0004261669
516,2050,Africa_Western,rail,FCEV,0.00191787
519,2050,Africa_Western,road,BEV,0.258439081139
520,2050,Africa_Western,road,FCEV,0.10652290237999999
523,2050,Africa_Western,shipping,BEV,0.000951799
524,2050,Africa_Western,shipping,FCEV,0.00152696
527,2050,Brazil,aviation,BEV,0.0068264041
530,2050,Brazil,rail,BEV,0.00638418
531,2050,Brazil,rail,Electric,0.04205806
532,2050,Brazil,rail,FCEV,0.00930269
535,2050,Brazil,road,BEV,0.39449415282
536,2050,Brazil,road,FCEV,0.130093861
540,2050,Brazil,shipping,BEV,0.0015910569999999999
541,2050,Brazil,shipping,FCEV,0.002045709
544,2050,China,aviation,BEV,0.114100862
547,2050,China,rail,BEV,0.188172
548,2050,China,rail,Electric,0.19731036999999998
549,2050,China,rail,FCEV,0.228273
552,2050,China,road,BEV,0.5637390146500001
553,2050,China,road,FCEV,0.27733817480000006
557,2050,China,shipping,BEV,0.06125928
558,2050,China,shipping,FCEV,0.032530699999999996
561,2050,India,aviation,BEV,0.0290119923
564,2050,India,rail,BEV,0.0273716
565,2050,India,rail,Electric,0.08724939000000001
566,2050,India,rail,FCEV,0.039211
569,2050,India,road,BEV,1.1597496982999997
570,2050,India,road,FCEV,0.28612198035
574,2050,India,shipping,BEV,0.0014871370000000001
575,2050,India,shipping,FCEV,0.0032360649999999998
578,2050,South Asia,aviation,BEV,0.0012160394999999999
581,2050,South Asia,rail,BEV,0.001124204
582,2050,South Asia,rail,Electric,0.0016241607
583,2050,South Asia,rail,FCEV,0.000881922
586,2050,South Asia,road,BEV,0.22976068755
587,2050,South Asia,road,FCEV,0.067328602973
591,2050,South Asia,shipping,BEV,0.0019064487
592,2050,South Asia,shipping,FCEV,0.0009551640000000001
595,2055,Africa_Western,aviation,BEV,0.0340128708
598,2055,Africa_Western,rail,BEV,0.00179135
599,2055,Africa_Western,rail,Electric,0.0006441592999999999
600,2055,Africa_Western,rail,FCEV,0.00220444
603,2055,Africa_Western,road,BEV,0.34359246403999993
604,2055,Africa_Western,road,FCEV,0.13237512541000002
607,2055,Africa_Western,shipping,BEV,0.002319885
608,2055,Africa_Western,shipping,FCEV,0.003188512
611,2055,Brazil,aviation,BEV,0.0142865047
614,2055,Brazil,rail,BEV,0.00685222
615,2055,Brazil,rail,Electric,0.043947889999999996
616,2055,Brazil,rail,FCEV,0.00998255
619,2055,Brazil,road,BEV,0.4379023778
620,2055,Brazil,road,FCEV,0.14109045299999998
624,2055,Brazil,shipping,BEV,0.003553699
625,2055,Brazil,shipping,FCEV,0.004606161
628,2055,China,aviation,BEV,0.22666541399999998
631,2055,China,rail,BEV,0.19714
632,2055,China,rail,Electric,0.20123503999999998
633,2055,China,rail,FCEV,0.238381
636,2055,China,road,BEV,0.6025736759
637,2055,China,road,FCEV,0.2888784765
641,2055,China,shipping,BEV,0.12139372000000001
642,2055,China,shipping,FCEV,0.0646384
645,2055,India,aviation,BEV,0.073665728
648,2055,India,rail,BEV,0.0298295
649,2055,India,rail,Electric,0.08712108999999998
650,2055,India,rail,FCEV,0.0421768
653,2055,India,road,BEV,1.4709775461999999
654,2055,India,road,FCEV,0.29914052521
658,2055,India,shipping,BEV,0.003640036
659,2055,India,shipping,FCEV,0.006136995
662,2055,South Asia,aviation,BEV,0.0030867312999999998
665,2055,South Asia,rail,BEV,0.001278398
666,2055,South Asia,rail,Electric,0.0024072820999999998
667,2055,South Asia,rail,FCEV,0.0009753489999999999
670,2055,South Asia,road,BEV,0.2849845699
671,2055,South Asia,road,FCEV,0.073325188507
675,2055,South Asia,shipping,BEV,0.004230668599999999
676,2055,South Asia,shipping,FCEV,0.001908822
679,2060,Africa_Western,aviation,BEV,0.081010601
682,2060,Africa_Western,rail,BEV,0.00206222
683,2060,Africa_Western,rail,Electric,0.0009490865
684,2060,Africa_Western,rail,FCEV,0.00250447
687,2060,Africa_Western,road,BEV,0.433542196
688,2060,Africa_Western,road,FCEV,0.15797623852
691,2060,Africa_Western,shipping,BEV,0.004690991
692,2060,Africa_Western,shipping,FCEV,0.005655074
695,2060,Brazil,aviation,BEV,0.02638296
698,2060,Brazil,rail,BEV,0.00733261
699,2060,Brazil,rail,Electric,0.04523583
700,2060,Brazil,rail,FCEV,0.0107389
703,2060,Brazil,road,BEV,0.47722372900000004
704,2060,Brazil,road,FCEV,0.15303337
708,2060,Brazil,shipping,BEV,0.006097404
709,2060,Brazil,shipping,FCEV,0.00954779
712,2060,China,aviation,BEV,0.40421309
715,2060,China,rail,BEV,0.205831
716,2060,China,rail,Electric,0.20486749999999998
717,2060,China,rail,FCEV,0.250487
720,2060,China,road,BEV,0.62577021
721,2060,China,road,FCEV,0.2964770611
725,2060,China,shipping,BEV,0.19557055
726,2060,China,shipping,FCEV,0.11443880000000001
729,2060,India,aviation,BEV,0.162707078
732,2060,India,rail,BEV,0.0320844
733,2060,India,rail,Electric,0.08687454
734,2060,India,rail,FCEV,0.0448399
737,2060,India,road,BEV,1.7614003527
738,2060,India,road,FCEV,0.30386015592
742,2060,India,shipping,BEV,0.0070720900000000005
743,2060,India,shipping,FCEV,0.00978504
746,2060,South Asia,aviation,BEV,0.00691113
749,2060,South Asia,rail,BEV,0.001423161
750,2060,South Asia,rail,Electric,0.0034052409
751,2060,South Asia,rail,FCEV,0.001064902
754,2060,South Asia,road,BEV,0.33835157469999994
755,2060,South Asia,road,FCEV,0.07911300229000001
759,2060,South Asia,shipping,BEV,0.0077635095
760,2060,South Asia,shipping,FCEV,0.003383199
763,2065,Africa_Western,aviation,BEV,0.16614436700000002
766,2065,Africa_Western,rail,BEV,0.00233754
767,2065,Africa_Western,rail,Electric,0.0013553286
768,2065,Africa_Western,rail,FCEV,0.00280585
771,2065,Africa_Western,road,BEV,0.5390287969999998
772,2065,Africa_Western,road,FCEV,0.18761899574
775,2065,Africa_Western,shipping,BEV,0.00870255
776,2065,Africa_Western,shipping,FCEV,0.009774250000000002
779,2065,Brazil,aviation,BEV,0.040531985000000006
782,2065,Brazil,rail,BEV,0.00776065
783,2065,Brazil,rail,Electric,0.04593248
784,2065,Brazil,rail,FCEV,0.0114611
787,2065,Brazil,road,BEV,0.51541852
788,2065,Brazil,road,FCEV,0.168803743
792,2065,Brazil,shipping,BEV,0.00844532
793,2065,Brazil,shipping,FCEV,0.017602430000000002
796,2065,China,aviation,BEV,0.61360493
799,2065,China,rail,BEV,0.21298
800,2065,China,rail,Electric,0.20754103
801,2065,China,rail,FCEV,0.261824
804,2065,China,road,BEV,0.63972455
805,2065,China,road,FCEV,0.303610209
809,2065,China,shipping,BEV,0.2729224
810,2065,China,shipping,FCEV,0.18292239999999999
813,2065,India,aviation,BEV,0.30236846900000003
816,2065,India,rail,BEV,0.034012
817,2065,India,rail,Electric,0.08645711
818,2065,India,rail,FCEV,0.0470278
821,2065,India,road,BEV,2.0567998447000004
822,2065,India,road,FCEV,0.30690489013999994
826,2065,India,shipping,BEV,0.011816779999999999
827,2065,India,shipping,FCEV,0.014097970000000001
830,2065,South Asia,aviation,BEV,0.013268510999999998
833,2065,South Asia,rail,BEV,0.001552241
834,2065,South Asia,rail,Electric,0.0046260979
835,2065,South Asia,rail,FCEV,0.001139667
838,2065,South Asia,road,BEV,0.3956715966
839,2065,South Asia,road,FCEV,0.08573317808
843,2065,South Asia,shipping,BEV,0.012666992
844,2065,South Asia,shipping,FCEV,0.0055716410000000004
847,2070,Africa_Western,aviation,BEV,0.297068043
850,2070,Africa_Western,rail,BEV,0.00259591
851,2070,Africa_Western,rail,Electric,0.0018714275
852,2070,Africa_Western,rail,FCEV,0.00308605
855,2070,Africa_Western,road,BEV,0.6731718490000002
856,2070,Africa_Western,road,FCEV,0.22558203859999998
859,2070,Africa_Western,shipping,BEV,0.01616395
860,2070,Africa_Western,shipping,FCEV,0.01949082
863,2070,Brazil,aviation,BEV,0.053479597
866,2070,Brazil,rail,BEV,0.00816426
867,2070,Brazil,rail,Electric,0.04614848
868,2070,Brazil,rail,FCEV,0.0121123
871,2070,Brazil,road,BEV,0.55559268
872,2070,Brazil,road,FCEV,0.187058274
876,2070,Brazil,shipping,BEV,0.01087588
877,2070,Brazil,shipping,FCEV,0.02702771
880,2070,China,aviation,BEV,0.80503476
883,2070,China,rail,BEV,0.217879
884,2070,China,rail,Electric,0.20917846
885,2070,China,rail,FCEV,0.268717
888,2070,China,road,BEV,0.65446215
889,2070,China,road,FCEV,0.3110139526
893,2070,China,shipping,BEV,0.3600491
894,2070,China,shipping,FCEV,0.268168
897,2070,India,aviation,BEV,0.47325313
900,2070,India,rail,BEV,0.0355328
901,2070,India,rail,Electric,0.08589180999999999
902,2070,India,rail,FCEV,0.0487153
905,2070,India,road,BEV,2.3506585937
906,2070,India,road,FCEV,0.3107813196
910,2070,India,shipping,BEV,0.0180516
911,2070,India,shipping,FCEV,0.020219229999999998
914,2070,South Asia,aviation,BEV,0.022373479
917,2070,South Asia,rail,BEV,0.001656465
918,2070,South Asia,rail,Electric,0.0060651774
919,2070,South Asia,rail,FCEV,0.00119767
922,2070,South Asia,road,BEV,0.4603604753
923,2070,South Asia,road,FCEV,0.09374372590999999
927,2070,South Asia,shipping,BEV,0.020053247
928,2070,South Asia,shipping,FCEV,0.01022689
931,2075,Africa_Western,aviation,BEV,0.44824295000000003
934,2075,Africa_Western,rail,BEV,0.00282498
935,2075,Africa_Western,rail,Electric,0.0024876395999999996
936,2075,Africa_Western,rail,FCEV,0.00332722
939,2075,Africa_Western,road,BEV,0.831244464
940,2075,Africa_Western,road,FCEV,0.2690744106
943,2075,Africa_Western,shipping,BEV,0.024715960000000002
944,2075,Africa_Western,shipping,FCEV,0.033661909999999996
947,2075,Brazil,aviation,BEV,0.064308132
950,2075,Brazil,rail,BEV,0.00855225
951,2075,Brazil,rail,Electric,0.04591846
952,2075,Brazil,rail,FCEV,0.0127095
955,2075,Brazil,road,BEV,0.6060649
956,2075,Brazil,road,FCEV,0.20740451
960,2075,Brazil,shipping,BEV,0.013931540000000001
961,2075,Brazil,shipping,FCEV,0.03836779
964,2075,China,aviation,BEV,0.94032628
967,2075,China,rail,BEV,0.220366
968,2075,China,rail,Electric,0.20913231000000002
969,2075,China,rail,FCEV,0.270918
972,2075,China,road,BEV,0.67200483
973,2075,China,road,FCEV,0.31832773200000003
977,2075,China,shipping,BEV,0.441617
978,2075,China,shipping,FCEV,0.3526
981,2075,India,aviation,BEV,0.6396005899999999
984,2075,India,rail,BEV,0.0366822
985,2075,India,rail,Electric,0.08485725
986,2075,India,rail,FCEV,0.049926
989,2075,India,road,BEV,2.6243359445000003
990,2075,India,road,FCEV,0.31331724169999997
994,2075,India,shipping,BEV,0.02453343
995,2075,India,shipping,FCEV,0.026643729999999997
998,2075,South Asia,aviation,BEV,0.032369327999999996
1001,2075,South Asia,rail,BEV,0.001754032
1002,2075,South Asia,rail,Electric,0.007676302899999999
1003,2075,South Asia,rail,FCEV,0.0012534830000000001
1006,2075,South Asia,road,BEV,0.5257241085
1007,2075,South Asia,road,FCEV,0.10195521344
1011,2075,South Asia,shipping,BEV,0.026788483999999998
1012,2075,South Asia,shipping,FCEV,0.01693056
1015,2080,Africa_Western,aviation,BEV,0.60139734
1018,2080,Africa_Western,rail,BEV,0.00303186
1019,2080,Africa_Western,rail,Electric,0.0031973339
1020,2080,Africa_Western,rail,FCEV,0.00354043
1023,2080,Africa_Western,road,BEV,1.000544413
1024,2080,Africa_Western,road,FCEV,0.31411479970000006
1027,2080,Africa_Western,shipping,BEV,0.03315824
1028,2080,Africa_Western,shipping,FCEV,0.05038452
1031,2080,Brazil,aviation,BEV,0.07165801399999999
1034,2080,Brazil,rail,BEV,0.00889808
1035,2080,Brazil,rail,Electric,0.045270540000000005
1036,2080,Brazil,rail,FCEV,0.0132746
1039,2080,Brazil,road,BEV,0.66651879
1040,2080,Brazil,road,FCEV,0.2330103
1044,2080,Brazil,shipping,BEV,0.01699623
1045,2080,Brazil,shipping,FCEV,0.056211189999999994
1048,2080,China,aviation,BEV,1.01500441
1051,2080,China,rail,BEV,0.221337
1052,2080,China,rail,Electric,0.2080562
1053,2080,China,rail,FCEV,0.27242
1056,2080,China,road,BEV,0.68829762
1057,2080,China,road,FCEV,0.3256094675
1061,2080,China,shipping,BEV,0.5029743999999999
1062,2080,China,shipping,FCEV,0.44679800000000003
1065,2080,India,aviation,BEV,0.79223591
1068,2080,India,rail,BEV,0.0375793
1069,2080,India,rail,Electric,0.08348566999999998
1070,2080,India,rail,FCEV,0.0508213
1073,2080,India,road,BEV,2.8631418739
1074,2080,India,road,FCEV,0.3139432334500001
1078,2080,India,shipping,BEV,0.03139513
1079,2080,India,shipping,FCEV,0.03402261
1082,2080,South Asia,aviation,BEV,0.04228645
1085,2080,South Asia,rail,BEV,0.0018458889999999999
1086,2080,South Asia,rail,Electric,0.009408026699999999
1087,2080,South Asia,rail,FCEV,0.001310559
1090,2080,South Asia,road,BEV,0.586491064
1091,2080,South Asia,road,FCEV,0.10994291018
1095,2080,South Asia,shipping,BEV,0.032511641
1096,2080,South Asia,shipping,FCEV,0.02572361
1099,2085,Africa_Western,aviation,BEV,0.7602950399999999
1102,2085,Africa_Western,rail,BEV,0.00321413
1103,2085,Africa_Western,rail,Electric,0.0039837677
1104,2085,Africa_Western,rail,FCEV,0.00373112
1107,2085,Africa_Western,road,BEV,1.1771571519999997
1108,2085,Africa_Western,road,FCEV,0.36073659140000003
1111,2085,Africa_Western,shipping,BEV,0.043059099999999996
1112,2085,Africa_Western,shipping,FCEV,0.07596797
1115,2085,Brazil,aviation,BEV,0.076777494
1118,2085,Brazil,rail,BEV,0.00918125
1119,2085,Brazil,rail,Electric,0.044164300000000004
1120,2085,Brazil,rail,FCEV,0.013757
1123,2085,Brazil,road,BEV,0.74104055
1124,2085,Brazil,road,FCEV,0.26684077
1128,2085,Brazil,shipping,BEV,0.020269000000000002
1129,2085,Brazil,shipping,FCEV,0.0835062
1132,2085,China,aviation,BEV,1.05123714
1135,2085,China,rail,BEV,0.22173
1136,2085,China,rail,Electric,0.20638030000000002
1137,2085,China,rail,FCEV,0.273552
1140,2085,China,road,BEV,0.70076136
1141,2085,China,road,FCEV,0.33332747900000004
1145,2085,China,shipping,BEV,0.5553661
1146,2085,China,shipping,FCEV,0.5610729999999999
1149,2085,India,aviation,BEV,0.93251519
1152,2085,India,rail,BEV,0.0382153
1153,2085,India,rail,Electric,0.0816558
1154,2085,India,rail,FCEV,0.0514282
1157,2085,India,road,BEV,3.0681087558000004
1158,2085,India,road,FCEV,0.31453810568000007
1162,2085,India,shipping,BEV,0.0395726
1163,2085,India,shipping,FCEV,0.045406880000000004
1166,2085,South Asia,aviation,BEV,0.05234522
1169,2085,South Asia,rail,BEV,0.001937661
1170,2085,South Asia,rail,Electric,0.0111698077
1171,2085,South Asia,rail,FCEV,0.0013730489999999999
1174,2085,South Asia,road,BEV,0.6411225032999999
1175,2085,South Asia,road,FCEV,0.11814921605999998
1179,2085,South Asia,shipping,BEV,0.038377930000000005
1180,2085,South Asia,shipping,FCEV,0.03875265
1183,2090,Africa_Western,aviation,BEV,0.9184724799999999
1186,2090,Africa_Western,rail,BEV,0.00336916
1187,2090,Africa_Western,rail,Electric,0.0048289974999999995
1188,2090,Africa_Western,rail,FCEV,0.00389714
1191,2090,Africa_Western,road,BEV,1.3580810289999998
1192,2090,Africa_Western,road,FCEV,0.40899627699999996
1195,2090,Africa_Western,shipping,BEV,0.0539417
1196,2090,Africa_Western,shipping,FCEV,0.10970972
1199,2090,Brazil,aviation,BEV,0.07964094
1202,2090,Brazil,rail,BEV,0.00935264
1203,2090,Brazil,rail,Electric,0.042595030000000006
1204,2090,Brazil,rail,FCEV,0.0140978
1207,2090,Brazil,road,BEV,0.83099864
1208,2090,Brazil,road,FCEV,0.31517677
1212,2090,Brazil,shipping,BEV,0.022943940000000003
1213,2090,Brazil,shipping,FCEV,0.1249367
1216,2090,China,aviation,BEV,1.05643116
1219,2090,China,rail,BEV,0.221864
1220,2090,China,rail,Electric,0.2045093
1221,2090,China,rail,FCEV,0.275754
1224,2090,China,road,BEV,0.71155244
1225,2090,China,road,FCEV,0.343499903
1229,2090,China,shipping,BEV,0.5894750999999999
1230,2090,China,shipping,FCEV,0.6992120000000001
1233,2090,India,aviation,BEV,1.06342427
1236,2090,India,rail,BEV,0.0386096
1237,2090,India,rail,Electric,0.0795467
1238,2090,India,rail,FCEV,0.0517765
1241,2090,India,road,BEV,3.2376433622
1242,2090,India,road,FCEV,0.3156971791
1246,2090,India,shipping,BEV,0.0494241
1247,2090,India,shipping,FCEV,0.06308788
1250,2090,South Asia,aviation,BEV,0.062774
1253,2090,South Asia,rail,BEV,0.00203644
1254,2090,South Asia,rail,Electric,0.012945372
1255,2090,South Asia,rail,FCEV,0.001443486
1258,2090,South Asia,road,BEV,0.6889240884
1259,2090,South Asia,road,FCEV,0.12635243338000002
1263,2090,South Asia,shipping,BEV,0.04433212
1264,2090,South Asia,shipping,FCEV,0.055452310000000005
1267,2095,Africa_Western,aviation,BEV,1.07022752
1270,2095,Africa_Western,rail,BEV,0.00350083
1271,2095,Africa_Western,rail,Electric,0.005716661
1272,2095,Africa_Western,rail,FCEV,0.0040434
1275,2095,Africa_Western,road,BEV,1.5414122190000001
1276,2095,Africa_Western,road,FCEV,0.45971117930000005
1279,2095,Africa_Western,shipping,BEV,0.0645443
1280,2095,Africa_Western,shipping,FCEV,0.14644441
1283,2095,Brazil,aviation,BEV,0.07974291
1286,2095,Brazil,rail,BEV,0.00936794
1287,2095,Brazil,rail,Electric,0.04070502
1288,2095,Brazil,rail,FCEV,0.0142429
1291,2095,Brazil,road,BEV,0.9318890599999999
1292,2095,Brazil,road,FCEV,0.38787424000000004
1296,2095,Brazil,shipping,BEV,0.023680269999999996
1297,2095,Brazil,shipping,FCEV,0.18116079999999998
1300,2095,China,aviation,BEV,1.0375149099999998
1303,2095,China,rail,BEV,0.22206
1304,2095,China,rail,Electric,0.20271209999999998
1305,2095,China,rail,FCEV,0.280057
1308,2095,China,road,BEV,0.7229943299999999
1309,2095,China,road,FCEV,0.35877715400000004
1313,2095,China,shipping,BEV,0.600229
1314,2095,China,shipping,FCEV,0.857959
1317,2095,India,aviation,BEV,1.1935573
1320,2095,India,rail,BEV,0.0387807
1321,2095,India,rail,Electric,0.07732753
