,Year,region,mode,technology,value
1346,2075,Australia_NZ,road,FCEV,0.08509223341000001
1350,2075,Australia_NZ,shipping,BEV,0.006519714
1351,2075,Australia_NZ,shipping,FCEV,0.009610790000000001
1354,2075,Canada,aviation,BEV,0.11967641799999999
1357,2075,Canada,rail,BEV,0.00842329
1358,2075,Canada,rail,Electric,0.00756572
1359,2075,Canada,rail,FCEV,0.0105212
1362,2075,Canada,road,BEV,0.18640577800000002
1363,2075,Canada,road,FCEV,0.10422415421
1367,2075,Canada,shipping,BEV,0.011855048
1368,2075,Canada,shipping,FCEV,0.00418758
1371,2075,EU-15,aviation,BEV,0.58145732
1374,2075,EU-15,rail,BEV,0.00692096
1375,2075,EU-15,rail,Electric,0.2547521
1376,2075,EU-15,rail,FCEV,0.0107465
1379,2075,EU-15,road,BEV,0.634391545513
1380,2075,EU-15,road,FCEV,0.4433305455262
1384,2075,EU-15,shipping,BEV,0.07575870000000001
1385,2075,EU-15,shipping,FCEV,0.15730022
1388,2075,European Free Trade Association,aviation,BEV,0.036780212
1391,2075,European Free Trade Association,rail,BEV,0.00066867
1392,2075,European Free Trade Association,rail,Electric,0.01962394
1393,2075,European Free Trade Association,rail,FCEV,0.00104751
1396,2075,European Free Trade Association,road,BEV,0.02464660704
1397,2075,European Free Trade Association,road,FCEV,0.01748649242
1401,2075,European Free Trade Association,shipping,BEV,0.012040857
1402,2075,European Free Trade Association,shipping,FCEV,0.0021077279999999997
1405,2075,Russia,aviation,BEV,0.170851363
1408,2075,Russia,rail,BEV,0.0690465
1409,2075,Russia,rail,Electric,0.2309046
1410,2075,Russia,rail,FCEV,0.0727654
1413,2075,Russia,road,BEV,0.162697188
1414,2075,Russia,road,FCEV,0.073962787
1418,2075,Russia,shipping,BEV,0.02179392
1419,2075,Russia,shipping,FCEV,0.14511106999999998
1422,2075,South Korea,aviation,BEV,0.10026346280000001
1425,2075,South Korea,rail,BEV,0.000214198
1426,2075,South Korea,rail,Electric,0.004521654
1427,2075,South Korea,rail,FCEV,0.000311836
1430,2075,South Korea,road,BEV,0.06960098799
1431,2075,South Korea,road,FCEV,0.02772730148
1435,2075,South Korea,shipping,BEV,0.01059145
1436,2075,South Korea,shipping,FCEV,0.0334424605
1439,2075,USA,aviation,BEV,1.08749739
1442,2075,USA,rail,BEV,0.0949194
1443,2075,USA,rail,Electric,0.11559849999999999
1444,2075,USA,rail,FCEV,0.118126
1447,2075,USA,road,BEV,2.8281004999999997
1448,2075,USA,road,FCEV,1.43118187
1452,2075,USA,shipping,BEV,0.1148578
1453,2075,USA,shipping,FCEV,0.272721
1456,2080,Australia_NZ,aviation,BEV,0.08621519
1459,2080,Australia_NZ,rail,BEV,0.00462382
1460,2080,Australia_NZ,rail,Electric,0.032591988
1461,2080,Australia_NZ,rail,FCEV,0.00611444
1464,2080,Australia_NZ,road,BEV,0.12054136530000001
1465,2080,Australia_NZ,road,FCEV,0.089132136
1469,2080,Australia_NZ,shipping,BEV,0.007753884
1470,2080,Australia_NZ,shipping,FCEV,0.01311903
1473,2080,Canada,aviation,BEV,0.14116579399999998
1476,2080,Canada,rail,BEV,0.0090593
1477,2080,Canada,rail,Electric,0.0075813750000000004
1478,2080,Canada,rail,FCEV,0.0112609
1481,2080,Canada,road,BEV,0.19374907578400002
1482,2080,Canada,road,FCEV,0.10867277480499998
1486,2080,Canada,shipping,BEV,0.014847603000000001
1487,2080,Canada,shipping,FCEV,0.0050719300000000005
1490,2080,EU-15,aviation,BEV,0.6817500200000001
1493,2080,EU-15,rail,BEV,0.00746288
1494,2080,EU-15,rail,Electric,0.25075569999999997
1495,2080,EU-15,rail,FCEV,0.0115428
1498,2080,EU-15,road,BEV,0.6511032314380001
1499,2080,EU-15,road,FCEV,0.4565925019773
1503,2080,EU-15,shipping,BEV,0.1042312
1504,2080,EU-15,shipping,FCEV,0.21648721
1507,2080,European Free Trade Association,aviation,BEV,0.042702124
1510,2080,European Free Trade Association,rail,BEV,0.000719276
1511,2080,European Free Trade Association,rail,Electric,0.01938297
1512,2080,European Free Trade Association,rail,FCEV,0.00112469
1515,2080,European Free Trade Association,road,BEV,0.025404535300000003
1516,2080,European Free Trade Association,road,FCEV,0.018153843099999997
1520,2080,European Free Trade Association,shipping,BEV,0.014524746
1521,2080,European Free Trade Association,shipping,FCEV,0.00266105
1524,2080,Russia,aviation,BEV,0.190022424
1527,2080,Russia,rail,BEV,0.0715066
1528,2080,Russia,rail,Electric,0.22636291
1529,2080,Russia,rail,FCEV,0.0748786
1532,2080,Russia,road,BEV,0.165729645
1533,2080,Russia,road,FCEV,0.075768671
1537,2080,Russia,shipping,BEV,0.0283116
1538,2080,Russia,shipping,FCEV,0.19193322
1541,2080,South Korea,aviation,BEV,0.1117615672
1544,2080,South Korea,rail,BEV,0.000216841
1545,2080,South Korea,rail,Electric,0.0042446129999999995
1546,2080,South Korea,rail,FCEV,0.000312341
1549,2080,South Korea,road,BEV,0.0702079246
1550,2080,South Korea,road,FCEV,0.027660014660000003
1554,2080,South Korea,shipping,BEV,0.015519340000000001
1555,2080,South Korea,shipping,FCEV,0.045860783
1558,2080,USA,aviation,BEV,1.27235836
1561,2080,USA,rail,BEV,0.0986178
1562,2080,USA,rail,Electric,0.1225635
1563,2080,USA,rail,FCEV,0.122559
1566,2080,USA,road,BEV,3.0856547
1567,2080,USA,road,FCEV,1.57335487
1571,2080,USA,shipping,BEV,0.14238800000000001
1572,2080,USA,shipping,FCEV,0.3669595
1575,2085,Australia_NZ,aviation,BEV,0.09458337
1578,2085,Australia_NZ,rail,BEV,0.00493144
1579,2085,Australia_NZ,rail,Electric,0.032138203000000004
1580,2085,Australia_NZ,rail,FCEV,0.00653411
1583,2085,Australia_NZ,road,BEV,0.1232184959
1584,2085,Australia_NZ,road,FCEV,0.0926628159
1588,2085,Australia_NZ,shipping,BEV,0.009104270000000001
1589,2085,Australia_NZ,shipping,FCEV,0.01797503
1592,2085,Canada,aviation,BEV,0.16591641699999998
1595,2085,Canada,rail,BEV,0.00982875
1596,2085,Canada,rail,Electric,0.00754731
1597,2085,Canada,rail,FCEV,0.0120951
1600,2085,Canada,road,BEV,0.200989353072
1601,2085,Canada,road,FCEV,0.112176680405
1605,2085,Canada,shipping,BEV,0.018951183
1606,2085,Canada,shipping,FCEV,0.0058984599999999995
1609,2085,EU-15,aviation,BEV,0.77079283
1612,2085,EU-15,rail,BEV,0.00805018
1613,2085,EU-15,rail,Electric,0.2456557
1614,2085,EU-15,rail,FCEV,0.0124123
1617,2085,EU-15,road,BEV,0.6650876239429999
1618,2085,EU-15,road,FCEV,0.4685824894541
1622,2085,EU-15,shipping,BEV,0.1424264
1623,2085,EU-15,shipping,FCEV,0.30122656
1626,2085,European Free Trade Association,aviation,BEV,0.047358331
1629,2085,European Free Trade Association,rail,BEV,0.00077109
1630,2085,European Free Trade Association,rail,Electric,0.01903988
1631,2085,European Free Trade Association,rail,FCEV,0.00120481
1634,2085,European Free Trade Association,road,BEV,0.026087253839999998
1635,2085,European Free Trade Association,road,FCEV,0.018804046589999998
1639,2085,European Free Trade Association,shipping,BEV,0.016711694000000003
1640,2085,European Free Trade Association,shipping,FCEV,0.00332775
1643,2085,Russia,aviation,BEV,0.205539831
1646,2085,Russia,rail,BEV,0.0742357
1647,2085,Russia,rail,Electric,0.22159337
1648,2085,Russia,rail,FCEV,0.0772384
1651,2085,Russia,road,BEV,0.16937236900000002
1652,2085,Russia,road,FCEV,0.077835964
1656,2085,Russia,shipping,BEV,0.036619399999999996
1657,2085,Russia,shipping,FCEV,0.25311452
1660,2085,South Korea,aviation,BEV,0.12042995299999999
1663,2085,South Korea,rail,BEV,0.0002198
1664,2085,South Korea,rail,Electric,0.003969201
1665,2085,South Korea,rail,FCEV,0.000314271
1668,2085,South Korea,road,BEV,0.07071564661
1669,2085,South Korea,road,FCEV,0.027638509340000002
1673,2085,South Korea,shipping,BEV,0.0225261
1674,2085,South Korea,shipping,FCEV,0.0636766013
1677,2085,USA,aviation,BEV,1.42876613
1680,2085,USA,rail,BEV,0.101949
1681,2085,USA,rail,Electric,0.1291118
1682,2085,USA,rail,FCEV,0.126692
1685,2085,USA,road,BEV,3.3624055999999998
1686,2085,USA,road,FCEV,1.7199258
1690,2085,USA,shipping,BEV,0.16967320000000002
1691,2085,USA,shipping,FCEV,0.4905678
1694,2090,Australia_NZ,aviation,BEV,0.10056028
1697,2090,Australia_NZ,rail,BEV,0.00525425
1698,2090,Australia_NZ,rail,Electric,0.031483018
1699,2090,Australia_NZ,rail,FCEV,0.00698567
1702,2090,Australia_NZ,road,BEV,0.1252462185
1703,2090,Australia_NZ,road,FCEV,0.0959505494
1707,2090,Australia_NZ,shipping,BEV,0.01024506
1708,2090,Australia_NZ,shipping,FCEV,0.024586880000000002
1711,2090,Canada,aviation,BEV,0.186622228
1714,2090,Canada,rail,BEV,0.0106275
1715,2090,Canada,rail,Electric,0.007456281
1716,2090,Canada,rail,FCEV,0.0130087
1719,2090,Canada,road,BEV,0.207752611073
1720,2090,Canada,road,FCEV,0.115311089932
1724,2090,Canada,shipping,BEV,0.02267889
1725,2090,Canada,shipping,FCEV,0.00733964
1728,2090,EU-15,aviation,BEV,0.84786762
1731,2090,EU-15,rail,BEV,0.00867974
1732,2090,EU-15,rail,Electric,0.2395474
1733,2090,EU-15,rail,FCEV,0.0133562
1736,2090,EU-15,road,BEV,0.676030468231
1737,2090,EU-15,road,FCEV,0.47947595012960004
1741,2090,EU-15,shipping,BEV,0.1894591
1742,2090,EU-15,shipping,FCEV,0.41204893
1745,2090,European Free Trade Association,aviation,BEV,0.051160824
1748,2090,European Free Trade Association,rail,BEV,0.000825465
1749,2090,European Free Trade Association,rail,Electric,0.01861279
1750,2090,European Free Trade Association,rail,FCEV,0.00128954
1753,2090,European Free Trade Association,road,BEV,0.02667174896
1754,2090,European Free Trade Association,road,FCEV,0.01943187394
1758,2090,European Free Trade Association,shipping,BEV,0.018715209
1759,2090,European Free Trade Association,shipping,FCEV,0.00406424
1762,2090,Russia,aviation,BEV,0.22161809999999998
1765,2090,Russia,rail,BEV,0.077404
1766,2090,Russia,rail,Electric,0.21716469000000002
1767,2090,Russia,rail,FCEV,0.0790373
1770,2090,Russia,road,BEV,0.174912301
1771,2090,Russia,road,FCEV,0.080165289
1775,2090,Russia,shipping,BEV,0.0483887
1776,2090,Russia,shipping,FCEV,0.31638882999999995
1779,2090,South Korea,aviation,BEV,0.12663280999999998
1782,2090,South Korea,rail,BEV,0.000222951
1783,2090,South Korea,rail,Electric,0.003695637
1784,2090,South Korea,rail,FCEV,0.000317445
1787,2090,South Korea,road,BEV,0.07108659175000001
1788,2090,South Korea,road,FCEV,0.02766289288
1792,2090,South Korea,shipping,BEV,0.03136044
1793,2090,South Korea,shipping,FCEV,0.086530741
1796,2090,USA,aviation,BEV,1.56376323
1799,2090,USA,rail,BEV,0.104983
1800,2090,USA,rail,Electric,0.1353975
1801,2090,USA,rail,FCEV,0.130855
1804,2090,USA,road,BEV,3.6580442
1805,2090,USA,road,FCEV,1.8836979
1809,2090,USA,shipping,BEV,0.1935302
1810,2090,USA,shipping,FCEV,0.6506782
1813,2095,Australia_NZ,aviation,BEV,0.10365162
1816,2095,Australia_NZ,rail,BEV,0.0055959
1817,2095,Australia_NZ,rail,Electric,0.030678036000000002
1818,2095,Australia_NZ,rail,FCEV,0.00748235
1821,2095,Australia_NZ,road,BEV,0.1267371007
1822,2095,Australia_NZ,road,FCEV,0.0993528244
1826,2095,Australia_NZ,shipping,BEV,0.01086325
1827,2095,Australia_NZ,shipping,FCEV,0.03302631
1830,2095,Canada,aviation,BEV,0.203625234
1833,2095,Canada,rail,BEV,0.0114688
1834,2095,Canada,rail,Electric,0.007319981999999999
1835,2095,Canada,rail,FCEV,0.0139982
1838,2095,Canada,road,BEV,0.21388494493200003
1839,2095,Canada,road,FCEV,0.118449873255
1843,2095,Canada,shipping,BEV,0.026095769999999997
1844,2095,Canada,shipping,FCEV,0.00901682
1847,2095,EU-15,aviation,BEV,0.9143178
1850,2095,EU-15,rail,BEV,0.00936379
1851,2095,EU-15,rail,Electric,0.23281839999999998
1852,2095,EU-15,rail,FCEV,0.014395
1855,2095,EU-15,road,BEV,0.684872539753
1856,2095,EU-15,road,FCEV,0.48984282013120006
1860,2095,EU-15,shipping,BEV,0.2418188
1861,2095,EU-15,shipping,FCEV,0.5415436100000001
1864,2095,European Free Trade Association,aviation,BEV,0.054207103
1867,2095,European Free Trade Association,rail,BEV,0.000884878
1868,2095,European Free Trade Association,rail,Electric,0.01812455
1869,2095,European Free Trade Association,rail,FCEV,0.00138316
1872,2095,European Free Trade Association,road,BEV,0.027186646009999996
1873,2095,European Free Trade Association,road,FCEV,0.020048456
1877,2095,European Free Trade Association,shipping,BEV,0.020594756999999998
1878,2095,European Free Trade Association,shipping,FCEV,0.00482193
1881,2095,Russia,aviation,BEV,0.23836635
1884,2095,Russia,rail,BEV,0.0809549
1885,2095,Russia,rail,Electric,0.21335232999999998
1886,2095,Russia,rail,FCEV,0.0805028
1889,2095,Russia,road,BEV,0.18387955700000003
1890,2095,Russia,road,FCEV,0.082906009
1894,2095,Russia,shipping,BEV,0.0640802
1895,2095,Russia,shipping,FCEV,0.3757814
1898,2095,South Korea,aviation,BEV,0.13041392100000002
1901,2095,South Korea,rail,BEV,0.000226512
1902,2095,South Korea,rail,Electric,0.003420235
1903,2095,South Korea,rail,FCEV,0.000322264
1906,2095,South Korea,road,BEV,0.07124650387
1907,2095,South Korea,road,FCEV,0.02771370451
1911,2095,South Korea,shipping,BEV,0.040507
1912,2095,South Korea,shipping,FCEV,0.111532795
1915,2095,USA,aviation,BEV,1.65788265
1918,2095,USA,rail,BEV,0.107563
1919,2095,USA,rail,Electric,0.14108199999999999
1920,2095,USA,rail,FCEV,0.13505
1923,2095,USA,road,BEV,3.9616638999999996
1924,2095,USA,road,FCEV,2.0760750999999997
1928,2095,USA,shipping,BEV,0.2074626
1929,2095,USA,shipping,FCEV,0.83378
1932,2100,Australia_NZ,aviation,BEV,0.10588418
1935,2100,Australia_NZ,rail,BEV,0.00602928
1936,2100,Australia_NZ,rail,Electric,0.029861329
1937,2100,Australia_NZ,rail,FCEV,0.0081094
1940,2100,Australia_NZ,road,BEV,0.12847942839999998
1941,2100,Australia_NZ,road,FCEV,0.1031271743
1945,2100,Australia_NZ,shipping,BEV,0.01127961
1946,2100,Australia_NZ,shipping,FCEV,0.041844559999999996
1949,2100,Canada,aviation,BEV,0.21785273700000002
1952,2100,Canada,rail,BEV,0.0124479
1953,2100,Canada,rail,Electric,0.007164184
1954,2100,Canada,rail,FCEV,0.0151691
1957,2100,Canada,road,BEV,0.220565943501
1958,2100,Canada,road,FCEV,0.121825825976
1962,2100,Canada,shipping,BEV,0.029495
1963,2100,Canada,shipping,FCEV,0.01061861
1966,2100,EU-15,aviation,BEV,0.9751257
1969,2100,EU-15,rail,BEV,0.0101391
1970,2100,EU-15,rail,Electric,0.22614599999999999
1971,2100,EU-15,rail,FCEV,0.0155824
1974,2100,EU-15,road,BEV,0.695444094772
1975,2100,EU-15,road,FCEV,0.5005440643607001
1979,2100,EU-15,shipping,BEV,0.2932022
1980,2100,EU-15,shipping,FCEV,0.67367709
1983,2100,European Free Trade Association,aviation,BEV,0.05651821
1986,2100,European Free Trade Association,rail,BEV,0.000950746
1987,2100,European Free Trade Association,rail,Electric,0.017618392
1988,2100,European Free Trade Association,rail,FCEV,0.00148784
1991,2100,European Free Trade Association,road,BEV,0.027772487760000002
1992,2100,European Free Trade Association,road,FCEV,0.02068016903
1996,2100,European Free Trade Association,shipping,BEV,0.022395175
1997,2100,European Free Trade Association,shipping,FCEV,0.005515040000000001
2000,2100,Russia,aviation,BEV,0.25211171
2003,2100,Russia,rail,BEV,0.084748
2004,2100,Russia,rail,Electric,0.20971494
2005,2100,Russia,rail,FCEV,0.0826255
2008,2100,Russia,road,BEV,0.197520666
2009,2100,Russia,road,FCEV,0.086210552
2013,2100,Russia,shipping,BEV,0.08023330000000001
2014,2100,Russia,shipping,FCEV,0.43411866
2017,2100,South Korea,aviation,BEV,0.132404321
2020,2100,South Korea,rail,BEV,0.000232881
2021,2100,South Korea,rail,Electric,0.003160126
2022,2100,South Korea,rail,FCEV,0.000331884
2025,2100,South Korea,road,BEV,0.07184331155000001
2026,2100,South Korea,road,FCEV,0.02790572092
2030,2100,South Korea,shipping,BEV,0.047591999999999995
2031,2100,South Korea,shipping,FCEV,0.13344329100000002
2034,2100,USA,aviation,BEV,1.7489038000000001
2037,2100,USA,rail,BEV,0.109815
2038,2100,USA,rail,Electric,0.14652579999999998
2039,2100,USA,rail,FCEV,0.138805
2042,2100,USA,road,BEV,4.286351499999999
2043,2100,USA,road,FCEV,2.2966034
2047,2100,USA,shipping,BEV,0.2168774
2048,2100,USA,shipping,FCEV,1.0076049
