,sector,region,scenario,Year,value
255,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,2.988767912290788
256,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,2.5678318369554756
257,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,1.9908606523561627
258,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,1.5183341073282688
259,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,1.1089815741057163
260,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,0.7707883227186325
261,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,0.4526985995513793
262,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,0.1862748413579736
263,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,0.07872423466411221
264,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,0.038418197449750474
265,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,0.02024848631265763
266,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,0.0106600695829935
267,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,0.005293116490852608
268,building,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.0024814198041325968
269,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,128.57509601672115
270,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,146.13189889323158
271,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,175.1314104674575
272,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,174.62300361995628
273,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,125.01285477158132
274,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,122.07178668568676
275,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,119.36097044133888
276,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,117.82933380649105
277,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,117.18742145999296
278,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,111.40447789219103
279,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,103.18334428300975
280,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,90.60774609221673
281,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,75.55768826666129
282,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,63.258855468281034
283,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,52.359490004070565
284,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,40.82633365808916
285,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,29.724258396145682
286,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,19.838098035523593
287,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,11.42057881213379
288,building,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,6.1789608070207525
289,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,29.72715123456406
290,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,37.14857734277936
291,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,38.66185568238027
292,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,41.71872046237303
293,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,35.59719549037122
294,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,33.09936487410613
295,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,29.548021562724287
296,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,24.826406961866844
297,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,20.030275071994073
298,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,16.268814452907378
299,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,12.734778094570244
300,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,9.38258228559376
301,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,6.694884513974859
302,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,4.787931905080706
303,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,3.5310751538528353
304,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,2.6224308127372895
305,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,1.9092818846715267
306,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,1.335483451226747
307,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,0.8907603618768924
308,building,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.5826578920873651
309,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,5.526990823295951
310,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,6.658937832383671
311,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,8.417975589064731
312,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,8.997110393350408
313,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,9.266112449299037
314,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,10.496650645688101
315,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,11.368969034454476
316,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,12.521551753729096
317,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,13.585490621699481
318,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,14.165687552154468
319,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,14.75632094561907
320,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,14.852134357639232
321,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,14.317649941836638
322,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,13.344303555860522
323,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,12.526243627166927
324,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,11.785222308620902
325,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,10.89790945306087
326,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,9.766109151493396
327,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,8.442899274916885
328,building,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,7.133924754135211
329,csp_backup,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,2.56894852706e-05
330,csp_backup,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,5.04820005936e-05
331,csp_backup,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,0.00011623658396310002
332,csp_backup,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,0.0001811908633548
333,csp_backup,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,0.00022186820097949998
334,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,-1.99999711959e-05
335,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,-3.00000286538e-05
336,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,-5.99999832254e-05
337,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,-8.00000635341e-05
338,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,-0.0002500000332675
339,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-8.99999869754e-05
340,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-4.99998473381e-05
341,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-8.99998603062e-05
342,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-1.00000037275e-05
343,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-5.49997713026e-05
344,delivered biomass,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-2.19999563932e-05
345,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,-0.0001200000000023
346,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,-5.99999947528e-05
347,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,-4.00000386286e-05
348,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,-8.99999939404e-05
349,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,-1.00000040672e-05
350,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,-2.99999307645e-05
351,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-8.00000785866e-05
352,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-0.0001399997133788
353,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-3.89999571591e-05
354,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-1.09999876788e-05
355,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-5.39998323891e-05
356,delivered biomass,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-9.999976475e-06
357,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,-1.3999952914e-06
358,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,-5.299975987e-06
359,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,-2.00000162865e-05
360,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,-0.000339999275612
361,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,-3.99999739032e-05
362,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,-9.9999929371e-05
363,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,-6.99999565161e-05
364,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-0.0001299997427698
365,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-0.0001099996782969
366,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-9.9999959355e-06
367,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-3.9999998862e-06
368,delivered biomass,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-1.09999753719e-05
369,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,-5.99999349493e-05
370,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,-0.0001299999365036
371,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,-5.00001145076e-05
372,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,-0.0001700000784881
373,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,-0.000129999798613
374,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,-0.0003299997068553
375,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-0.0003299986670136
376,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-0.0001199999564652
377,delivered biomass,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-6.00000247301e-05
378,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,-3.8999952929e-06
379,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,-8.9999855738e-06
380,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,-3.0000013059701e-06
381,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,-9.9999810226e-06
382,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,-1.30000109078e-05
383,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,-1.30000110472e-05
384,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,-8.9999905775e-06
385,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,-8.9999906282e-06
386,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,-9.999995762141377e-07
387,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,-7.49997272261e-05
388,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,-9.0000033918e-06
389,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-2.0000032122e-06
390,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-9.9999956822e-06
391,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-1.00000131894e-05
392,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-3.0000014096e-06
393,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-4.2999900275e-06
394,delivered biomass,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-3.999991527499999e-06
395,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,4.949637164311119
396,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,12.455209230225007
397,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,14.059174553112937
398,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,131.79999434556763
399,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,104.69252074744021
400,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,89.50271867673322
401,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,77.45560019324807
402,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,69.70143725131621
403,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,61.64963311413332
404,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,52.901910442079135
405,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,43.049169860851116
406,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,33.30419158869303
407,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,25.34124676021469
408,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,19.025352128040357
409,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,13.886169974132981
410,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,9.473061357766001
411,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,5.826107182362176
412,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,3.2156449339978854
413,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,1.5634525477964973
414,district heat,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.7070192756964903
415,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,4.35600893147661
416,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,6.082241777397658
417,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,7.712051560376035
418,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,11.093002426028196
419,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,10.950240313802789
420,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,12.65377401582302
421,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,15.386648478511034
422,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,20.911591408137138
423,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,28.597158237297172
424,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,36.45302152838626
425,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,41.7092678186434
426,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,45.45103312904645
427,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,45.09244536845198
428,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,42.30951666879456
429,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,37.98389385055109
430,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,33.87492511957126
431,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,30.489956427799946
432,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,27.791452335975993
433,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,25.862350087739927
434,electricity,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,24.25575224641555
435,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,5.380128341312679
436,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,6.72724181081995
437,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,16.51557019760193
438,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,20.73344642869375
439,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,21.33345009707458
440,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,18.681678534088338
441,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,13.760965901354535
442,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,11.096386610749317
443,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,8.873454773826074
444,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,6.869192101042679
445,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,3.6343048623494827
446,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,-0.9760045798121384
447,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-6.917148192357416
448,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-12.343086228398944
449,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-17.58203389312817
450,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-22.262222755727326
451,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-28.295162493888093
452,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-35.92031970162377
453,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-43.24412124759106
454,electricity,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-51.64051028121194
455,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,665.0730917803498
456,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,954.5215778121075
457,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,1163.0750679534488
458,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,1348.843771800544
459,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,1364.1286141458736
460,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,1156.8172278375232
461,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,843.2555087884009
462,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,596.5866200780013
463,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,341.417240402814
464,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,169.34748714625974
465,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,68.35718086922105
466,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,2.6785818010800106
467,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-40.00172034084391
468,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-64.59031800007584
469,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-84.15178351445189
470,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-98.21163917260631
471,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-115.21549329723891
472,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-140.85640337891914
473,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-166.46221508603932
474,electricity,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-186.47174305928854
475,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,160.0538204302294
476,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,224.50217048726273
477,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,303.42073756288846
478,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,367.460654746037
479,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,397.7083542360497
480,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,393.9132848815251
481,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,346.9480061393617
482,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,296.95772034256015
483,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,220.24127987168845
484,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,148.15563235041517
485,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,102.90995237406602
486,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,74.38855713170021
487,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,56.00046158933707
488,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,45.47500429605699
489,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,38.12845847195992
490,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,32.908527063082495
491,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,28.77878684454354
492,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,25.291830005036115
493,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,22.470860960921275
494,electricity,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,19.48128970934999
495,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,15.092665643860059
496,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,18.311214225589836
497,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,23.77523546068598
498,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,27.333705168568123
499,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,23.19830731617312
500,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,20.611352246283374
501,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,18.242402358222943
502,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,16.733136314092118
503,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,15.93058648209211
504,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,15.125908522863458
